# frame_count, ap_station, ground_station, nc, time, lpx, lpy, lpz
72,16,3,3,1972-09-17 14:42:16.656000,505,547,474
72,16,3,4,1972-09-17 14:42:16.807000,507,531,474
73,16,3,1,1972-09-17 14:42:16.954000,509,498,473
73,16,3,2,1972-09-17 14:42:17.105000,510,487,473
73,16,3,3,1972-09-17 14:42:17.256000,511,500,473
73,16,3,4,1972-09-17 14:42:17.407000,511,512,473
74,16,3,1,1972-09-17 14:42:17.555000,511,519,473
74,16,3,2,1972-09-17 14:42:17.706000,511,528,473
74,16,3,3,1972-09-17 14:42:17.857000,510,536,473
74,16,3,4,1972-09-17 14:42:18.008000,509,533,473
75,16,3,1,1972-09-17 14:42:18.156000,508,519,474
75,16,3,2,1972-09-17 14:42:18.307000,508,503,475
75,16,3,3,1972-09-17 14:42:18.458000,508,486,475
75,16,3,4,1972-09-17 14:42:18.609000,508,469,475
76,16,3,1,1972-09-17 14:42:18.757000,509,461,474
76,16,3,2,1972-09-17 14:42:18.908000,509,476,474
76,16,3,3,1972-09-17 14:42:19.059000,509,513,474
76,16,3,4,1972-09-17 14:42:19.210000,509,545,473
77,16,3,1,1972-09-17 14:42:19.358000,509,552,473
77,16,3,2,1972-09-17 14:42:19.509000,509,535,473
77,16,3,3,1972-09-17 14:42:19.660000,509,507,473
77,16,3,4,1972-09-17 14:42:19.811000,509,482,473
78,16,3,1,1972-09-17 14:42:19.959000,509,484,473
78,16,3,2,1972-09-17 14:42:20.110000,509,522,473
78,16,3,3,1972-09-17 14:42:20.261000,509,563,474
78,16,3,4,1972-09-17 14:42:20.412000,509,563,474
79,16,3,1,1972-09-17 14:42:20.560000,509,527,474
79,16,3,2,1972-09-17 14:42:20.711000,509,500,474
79,16,3,3,1972-09-17 14:42:20.862000,508,504,474
79,16,3,4,1972-09-17 14:42:21.013000,508,519,473
80,16,3,1,1972-09-17 14:42:21.162000,508,528,473
80,16,3,2,1972-09-17 14:42:21.313000,508,537,473
80,16,3,3,1972-09-17 14:42:21.464000,508,551,473
80,16,3,4,1972-09-17 14:42:21.615000,508,550,472
81,16,3,1,1972-09-17 14:42:21.762000,508,520,473
81,16,3,2,1972-09-17 14:42:21.913000,510,484,473
81,16,3,3,1972-09-17 14:42:22.064000,511,483,473
81,16,3,4,1972-09-17 14:42:22.215000,511,517,473
